Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Año
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,59.69,55.05,71.72,59.2,22.93,Dhanbad,Jharkhand,56.97,35,2024
IR-O-U-0222,JSS Academy of Higher Education and Research,76.68,32.12,69.66,76.95,15.07,Mysuru,Karnataka,55.79,36,2024
IR-O-U-0323,Savitribai Phule Pune University,61.07,39.17,89.65,52.59,24.29,Pune,Maharashtra,55.69,37,2024
IR-O-U-0260,University of Kerala,74.52,26.72,94.82,58.19,4.52,Thiruvananthapuram,Kerala,55.61,38,2024
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,72.86,33.47,71.01,70.11,24.02,Puducherry,Pondicherry,55.51,39,2024
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),67.87,41.54,71.78,66.48,16.38,Vaddeswaram,Andhra Pradesh,55.47,40,2024
IR-O-U-0006,Andhra University,75.44,26.05,85.19,64.68,10.13,Visakhapatnam,Andhra Pradesh,54.97,41,2024
IR-O-U-0305,Indian Institute of Science Education and Research Pune,72.8,41.09,61.53,62.28,21.53,Pune,Maharashtra,54.86,42,2024
IR-O-I-1480,Thapar Institute of Engineering and Technology,65.0,43.36,71.19,63.83,17.02,Patiala,Punjab,54.83,43,2024
IR-O-U-0447,Bharathiar University,64.04,42.45,78.16,54.05,18.27,Coimbatore,Tamil Nadu,54.81,44,2024
IR-O-U-0379,Lovely Professional University,57.1,49.75,66.63,69.81,22.1,Phagwara,Punjab,54.58,45,2024
IR-O-U-0237,National Institute of Technology Karnataka,55.75,43.41,74.39,62.79,35.25,Surathkal,Karnataka,54.44,46,2024
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,69.41,37.64,71.47,66.23,11.24,Thanjavur,Tamil Nadu,54.14,47,2024
IR-O-U-0378,Indian Institute of Technology Ropar,68.81,39.95,67.5,65.22,14.74,Rupnagar,Punjab,54.12,48,2024
IR-O-U-0497,Amity University,56.77,50.31,71.92,65.59,9.75,Gautam Budh Nagar,Uttar Pradesh,54.04,49,2024
IR-O-U-0458,Kalasalingam Academy of Research and Education,69.75,32.36,74.56,74.3,10.5,Srivilliputhur,Tamil Nadu,54.02,50,2024
IR-O-U-0253,Cochin University of Science and Technology,71.68,35.53,73.76,56.1,14.74,Cochin,Kerala,53.99,51,2024
IR-O-U-0329,Symbiosis International,72.53,27.49,78.53,64.79,17.34,Pune,Maharashtra,53.93,52,2024
IR-O-U-0025,National Institute of Technology Warangal,61.76,42.22,72.75,57.84,22.1,Warangal,Telangana,53.74,53,2024
IR-O-U-0263,National Institute of Technology Calicut,66.21,32.44,72.82,68.16,26.88,Kozhikode,Kerala,53.66,54,2024
IR-O-U-0448,Bharathidasan University,65.13,39.14,79.78,53.33,8.99,Tiruchirappalli,Tamil Nadu,53.47,55,2024
IR-O-U-0308,Institute of Chemical Technology,55.91,45.68,75.08,55.39,23.48,Mumbai,Maharashtra,53.38,56,2024
IR-O-U-0052,Gauhati University,71.82,24.11,88.28,60.98,7.42,Guwahati,Assam,53.28,57,2024
IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,69.31,25.46,80.94,78.63,7.82,Lucknow,Uttar Pradesh,53.26,58,2024
IR-O-U-0564,UPES,64.11,41.19,60.62,65.76,27.62,Dehradun,Uttarakhand,53.05,59,2024
IR-O-U-0078,Panjab University,54.31,42.01,74.07,63.38,29.55,Chandigarh,Chandigarh,52.99,60,2024
IR-O-U-0572,Indian Institute of Science Education and Research Kolkata,68.89,39.53,66.79,54.52,15.73,Mohanpur,West Bengal,52.91,61,2024
IR-O-U-0107,Jamia Hamdard,68.66,34.45,70.2,66.17,12.32,New Delhi,Delhi,52.83,62,2024
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,74.46,26.12,63.1,61.74,37.45,Pune,Maharashtra,52.72,63,2024
IR-O-I-1357,University of Madras,69.31,38.5,65.47,53.22,18.27,Chennai,Tamil Nadu,52.58,64,2024
IR-O-U-0377,Indian Institute of Science Education and Research Mohali,67.38,32.89,70.81,66.14,17.34,Mohali,Punjab,52.58,64,2024
IR-O-U-0098,Delhi Technological University,63.18,37.87,67.5,56.65,29.07,New Delhi,Delhi,52.38,66,2024
IR-O-U-0262,Mahatma Gandhi University,71.36,37.27,70.97,51.09,4.09,Kottayam,Kerala,52.3,67,2024
IR-O-U-0395,Indian Institute of Technology Jodhpur,71.5,34.91,63.56,67.12,8.99,Jodhpur,Rajasthan,52.24,68,2024
IR-O-U-0196,University of Kashmir,71.14,31.25,79.72,51.14,3.66,Srinagar,Jammu and Kashmir,52.14,69,2024
IR-O-U-0027,Osmania University,64.75,28.77,85.33,58.05,10.87,Hyderabad,Telangana,52.02,70,2024
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,71.49,38.33,61.26,64.14,1.41,Wardha,Maharashtra,51.75,71,2024
IR-O-U-0184,Indian Institute of Technology Mandi,65.48,38.39,61.96,70.37,10.87,Mandi,Himachal Pradesh,51.68,72,2024
IR-O-U-0064,Indian Institute of Technology Patna,60.25,42.04,70.12,54.1,11.24,Patna,Bihar,51.24,73,2024
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,74.07,35.35,50.68,69.13,13.37,Rishikesh,Uttarakhand,51.22,74,2024
IR-O-U-0574,Indian Statistical Institute Kolkata,68.05,32.99,67.59,45.27,27.37,Kolkata,West Bengal,51.1,75,2024
IR-O-U-0435,Alagappa University,65.88,35.3,73.76,51.91,7.82,Karaikudi,Tamil Nadu,51.07,76,2024
IR-O-U-0334,Visvesvaraya National Institute of Technology Nagpur,62.96,37.25,68.6,55.82,16.7,Nagpur,Maharashtra,51.03,77,2024
IR-O-U-0272,Indian Institute of Science Education and Research Bhopal,69.14,31.99,65.96,67.87,6.2,Bhopal,Madhya Pradesh,50.94,78,2024
IR-O-U-0555,Graphic Era University,59.9,33.86,62.93,66.08,32.5,Dehradun,Uttarakhand,50.58,79,2024
IR-O-U-0381,Punjab Agricultural University,74.19,32.43,64.12,49.58,7.82,Ludhiana,Punjab,50.55,80,2024
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,61.3,39.4,67.32,57.14,10.5,Kalavakkam,Tamil Nadu,50.43,81,2024
IR-O-U-0410,Malaviya National Institute of Technology,58.02,42.66,69.7,52.47,10.13,Jaipur,Rajasthan,50.41,82,2024
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,72.7,33.93,56.36,60.62,6.2,Jodhpur,Rajasthan,49.94,83,2024
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,74.0,24.83,64.38,65.17,5.37,Mumbai,Maharashtra,49.59,84,2024
IR-O-U-0474,Sathyabama Institute of Science and Technology,59.05,36.3,63.32,70.64,11.96,Chennai,Tamil Nadu,49.52,85,2024
IR-O-U-0235,University of Mysore,70.8,19.35,79.51,57.96,7.02,Mysuru,Karnataka,49.45,86,2024
IR-O-U-0195,University of Jammu,72.95,23.43,74.91,52.72,2.32,Jammu,Jammu and Kashmir,49.4,87,2024
IR-O-U-0523,King George`s Medical University,72.12,27.45,62.81,56.24,9.37,Lucknow,Uttar Pradesh,48.98,88,2024
IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,54.64,39.24,68.7,65.98,4.52,Solan,Himachal Pradesh,48.95,89,2024
IR-O-U-0217,Christ University,58.34,22.05,66.49,72.84,39.72,Bengaluru,Karnataka,48.66,90,2024
IR-O-U-0446,Bharath Institute of Higher Education & Research,67.46,22.62,67.73,71.19,9.37,Chennai,Tamil Nadu,48.64,91,2024
IR-O-U-0055,National Institute of Technology Silchar,50.88,43.7,69.93,56.42,5.37,Silchar,Assam,48.55,92,2024
IR-O-U-0577,National Institute of Technology Durgapur,57.81,32.74,71.05,57.97,11.24,Durgapur,West Bengal,48.29,93,2024
IR-O-U-0136,Gujarat University,67.97,17.53,81.99,57.0,4.09,Ahmedabad,Gujarat,48.16,94,2024
IR-O-U-0642,Shiv Nadar University,71.43,25.51,59.74,66.79,4.09,Gautam Buddha Nagar,Uttar Pradesh,48.12,95,2024
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,72.73,22.22,62.46,62.99,8.21,Chennai,Tamil Nadu,48.1,96,2024
IR-O-U-0003,Acharya Nagarjuna University,64.38,17.0,82.97,65.0,2.32,Guntur,Andhra Pradesh,47.73,97,2024
IR-O-U-0331,Tata Institute of Social Sciences,66.96,15.83,71.49,72.19,11.96,Mumbai,Maharashtra,47.56,98,2024
IR-O-U-0686,All India Institute of Medical Sciences Patna,69.57,20.49,60.0,66.08,19.19,Patna,Bihar,47.55,99,2024
IR-O-U-0470,Periyar University,61.51,29.46,69.58,59.86,2.32,Salem,Tamil Nadu,47.43,100,2024
IR-O-U-0456,Indian Institute of Technology Madras,90.58,88.02,87.01,63.34,100.0,Chennai,Tamil Nadu,87.31,1,2025
IR-O-U-0220,Indian Institute of Science,86.47,88.16,83.69,60.29,98.41,Bengaluru,Karnataka,85.0,2,2025
IR-O-U-0306,Indian Institute of Technology Bombay,83.79,83.05,86.04,60.13,83.35,Mumbai,Maharashtra,81.62,3,2025
IR-O-I-1074,Indian Institute of Technology Delhi,80.52,86.67,74.71,63.54,92.23,New Delhi,Delhi,80.67,4,2025
IR-O-I-1075,Indian Institute of Technology Kanpur,86.36,72.12,82.01,60.38,72.56,Kanpur,Uttar Pradesh,77.25,5,2025
IR-O-U-0573,Indian Institute of Technology Kharagpur,77.73,71.21,81.52,60.63,69.51,Kharagpur,West Bengal,73.99,6,2025
IR-O-U-0560,Indian Institute of Technology Roorkee,73.06,72.05,82.9,64.95,51.24,Roorkee,Uttarakhand,71.73,7,2025
IR-O-N-15,All India Institute of Medical Sciences Delhi,75.64,65.06,68.65,70.92,75.4,New Delhi,Delhi,70.57,8,2025
IR-O-U-0109,Jawaharlal Nehru University,75.53,45.59,99.93,78.82,54.13,New Delhi,Delhi,69.62,9,2025
IR-O-U-0500,Banaras Hindu University,76.41,51.17,95.42,65.95,47.63,Varanasi,Uttar Pradesh,68.71,10,2025
IR-O-U-0053,Indian Institute of Technology Guwahati,68.27,67.16,82.12,62.73,43.52,Guwahati,Assam,67.67,11,2025
IR-O-U-0013,Indian Institute of Technology Hyderabad,79.81,56.77,73.89,58.56,54.35,Hyderabad,Telangana,67.04,12,2025
IR-O-U-0108,Jamia Millia Islamia,73.81,50.03,92.56,83.83,29.47,New Delhi,Delhi,66.99,13,2025
IR-O-U-0234,Manipal Academy of Higher Education,79.44,61.76,78.52,67.71,20.28,Manipal,Karnataka,66.86,14,2025
IR-O-U-0120,University of Delhi,60.65,58.51,96.94,70.15,40.55,Delhi,Delhi,66.19,15,2025
IR-O-U-0391,Birla Institute of Technology and Science Pilani,72.16,63.27,77.74,61.42,27.41,Pilani,Rajasthan,65.06,16,2025
IR-O-U-0436,Amrita Vishwa Vidyapeetham,76.85,51.06,81.91,71.42,30.67,Coimbatore,Tamil Nadu,64.97,17,2025
IR-O-U-0575,Jadavpur University,71.61,52.19,87.82,52.34,44.1,Kolkata,West Bengal,64.34,18,2025
IR-O-U-0496,Aligarh Muslim University,71.5,48.04,93.79,64.58,26.77,Aligarh,Uttar Pradesh,63.76,19,2025
IR-O-U-0304,Homi Bhabha National Institute,76.94,54.16,84.47,56.4,11.67,Mumbai,Maharashtra,63.03,20,2025
IR-O-U-0490,Vellore Institute of Technology,60.55,59.53,83.42,60.61,41.16,Vellore,Tamil Nadu,62.88,21,2025
IR-O-U-0473,S.R.M. Institute of Science and Technology,70.31,54.56,82.47,68.94,20.28,Chennai,Tamil Nadu,62.87,22,2025
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,76.12,56.28,73.63,71.44,6.42,Chennai,Tamil Nadu,62.23,23,2025
IR-O-U-0101,Indian Agricultural Research Institute,74.07,46.15,80.08,78.51,16.61,New Delhi,Delhi,61.59,24,2025
IR-O-U-0363,Siksha `O` Anusandhan,75.45,42.48,77.23,73.03,28.87,Bhubaneswar,Odisha,61.01,25,2025
IR-O-U-0042,University of Hyderabad,73.24,44.59,78.52,63.01,29.68,Hyderabad,Telangana,60.32,26,2025
IR-O-U-0356,Kalinga Institute of Industrial Technology,74.01,43.99,80.53,77.74,8.46,Bhubaneswar,Odisha,60.13,27,2025
IR-O-U-0273,Indian Institute of Technology Indore,70.95,55.01,70.76,64.23,17.69,Indore,Madhya Pradesh,60.13,27,2025
IR-O-U-0439,Anna University,62.63,54.88,67.82,51.3,61.18,Chennai,Tamil Nadu,60.06,29,2025
IR-O-U-0467,National Institute of Technology Tiruchirappalli,59.31,50.4,74.23,66.37,56.51,Tiruchirappalli,Tamil Nadu,60.05,30,2025
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,57.05,57.79,77.97,60.88,38.97,Varanasi,Uttar Pradesh,60.03,31,2025
IR-O-U-0747,Chandigarh University,65.11,49.13,78.05,74.25,22.48,Mohali,Punjab,59.55,32,2025
IR-O-U-0079,Post Graduate Institute of Medical Education and Research,73.74,54.65,55.7,68.41,26.56,Chandigarh,Chandigarh,59.15,33,2025
IR-O-U-0357,National Institute of Technology Rourkela,64.87,53.58,76.96,60.45,15.78,Rourkela,Odisha,58.55,34,2025
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,62.12,55.35,73.56,60.64,23.19,Dhanbad,Jharkhand,58.33,35,2025
IR-O-U-0064,Indian Institute of Technology Patna,69.77,47.23,72.43,64.12,16.34,Patna,Bihar,57.63,36,2025
IR-O-U-0497,Amity University,62.88,55.83,74.32,63.12,7.11,Gautam Budh Nagar,Uttar Pradesh,57.49,37,2025
IR-O-U-0222,JSS Academy of Higher Education and Research,76.72,35.68,71.51,79.49,14.64,Mysuru,Karnataka,57.43,38,2025
IR-O-U-0139,Indian Institute of Technology Gandhinagar,73.24,41.27,69.35,67.92,20.03,Gandhinagar,Gujarat,57.01,39,2025
IR-O-U-0329,Symbiosis International,73.49,38.34,72.97,64.0,23.19,Pune,Maharashtra,56.86,40,2025
IR-O-U-0006,Andhra University,75.27,26.41,86.6,73.86,14.07,Visakhapatnam,Andhra Pradesh,56.62,41,2025
IR-O-U-0260,University of Kerala,71.19,29.64,94.62,64.07,6.76,Thiruvananthapuram,Kerala,56.26,42,2025
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,75.73,33.76,70.9,70.67,21.27,Puducherry,Pondicherry,56.23,43,2025
IR-O-I-1480,Thapar Institute of Engineering and Technology,68.42,45.12,72.16,65.69,11.36,Patiala,Punjab,56.21,44,2025
IR-O-U-0263,National Institute of Technology Calicut,72.96,36.05,72.32,67.54,22.48,Kozhikode,Kerala,56.16,45,2025
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),69.03,45.33,73.12,66.74,3.89,Vaddeswaram,Andhra Pradesh,55.99,46,2025
IR-O-U-0570,University of Calcutta,64.81,37.24,88.18,51.81,24.79,Kolkata,West Bengal,55.91,47,2025
IR-O-U-0458,Kalasalingam Academy of Research and Education,70.43,36.39,74.68,76.54,10.42,Krishnan Koil,Tamil Nadu,55.68,48,2025
IR-O-U-0379,Lovely Professional University,58.1,49.4,69.31,69.89,23.88,Phagwara,Punjab,55.49,49,2025
IR-O-U-0253,Cochin University of Science and Technology,72.74,39.25,75.69,58.95,7.45,Cochin,Kerala,55.38,50,2025
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,71.76,36.5,74.04,71.78,8.46,Thanjavur,Tamil Nadu,55.32,51,2025
IR-O-U-0052,Gauhati University,73.43,26.49,89.46,64.21,9.78,Guwahati,Assam,55.27,52,2025
IR-O-U-0027,Osmania University,75.88,27.86,86.93,57.17,10.1,Hyderabad,Telangana,55.24,53,2025
IR-O-U-0237,National Institute of Technology Karnataka,59.76,44.19,73.98,62.67,29.47,Surathkal,Karnataka,55.21,54,2025
IR-O-U-0305,Indian Institute of Science Education and Research Pune,69.0,44.43,60.39,64.23,23.65,Pune,Maharashtra,54.9,55,2025
IR-O-U-0378,Indian Institute of Technology Ropar,65.95,42.3,70.37,63.66,18.48,Rupnagar,Punjab,54.76,56,2025
IR-O-U-0078,Panjab University,56.77,41.58,80.37,65.25,25.46,Chandigarh,Chandigarh,54.65,57,2025
IR-O-U-0184,Indian Institute of Technology Mandi,69.11,41.59,65.15,69.0,13.78,Mandi,Himachal Pradesh,54.52,58,2025
IR-O-U-0196,University of Kashmir,74.05,34.74,79.88,50.9,6.07,Srinagar,Jammu and Kashmir,54.31,59,2025
IR-O-U-0236,National Institute of Mental Health & Neuro Sciences Bangalore,72.77,40.41,66.64,56.46,13.48,Bengaluru,Karnataka,54.28,60,2025
IR-O-U-0448,Bharathidasan University,61.36,40.81,83.97,51.54,12.28,Tiruchirappalli,Tamil Nadu,53.82,61,2025
IR-O-U-0098,Delhi Technological University,64.13,41.43,71.27,56.21,22.0,New Delhi,Delhi,53.74,62,2025
IR-O-U-0025,National Institute of Technology Warangal,58.72,43.85,72.82,55.83,23.19,Warangal,Telangana,53.23,63,2025
IR-O-U-0308,Institute of Chemical Technology,59.08,47.2,71.48,54.16,16.06,Mumbai,Maharashtra,53.22,64,2025
IR-O-U-0564,UPES,62.97,45.6,60.78,65.41,19.52,Dehradun,Uttarakhand,53.22,64,2025
IR-O-U-0395,Indian Institute of Technology Jodhpur,70.37,39.2,63.41,67.38,8.8,Jodhpur,Rajasthan,53.17,66,2025
IR-O-U-0572,Indian Institute of Science Education and Research Kolkata,67.56,40.58,68.46,52.39,16.61,Mohanpur,West Bengal,53.04,67,2025
IR-O-I-1357,University of Madras,69.12,35.08,70.84,52.79,21.76,Chennai,Tamil Nadu,52.89,68,2025
IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,69.26,23.93,80.92,80.25,5.35,Lucknow,Uttar Pradesh,52.71,69,2025
IR-O-U-0377,Indian Institute of Science Education and Research Mohali,62.9,34.68,72.82,71.14,17.42,Mohali,Punjab,52.68,70,2025
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,74.43,27.91,65.77,62.66,25.46,Pune,Maharashtra,52.67,71,2025
IR-O-U-0555,Graphic Era University,60.52,41.01,62.97,63.43,30.47,Dehradun,Uttarakhand,52.44,72,2025
IR-O-U-0435,Alagappa University,64.62,33.07,73.27,55.96,27.2,Karaikudi,Tamil Nadu,52.27,73,2025
IR-O-U-0107,Jamia Hamdard,64.66,34.02,71.31,66.74,16.61,New Delhi,Delhi,52.2,74,2025
IR-O-U-0272,Indian Institute of Science Education and Research Bhopal,68.49,33.71,70.1,67.04,6.07,Bhopal,Madhya Pradesh,51.99,75,2025
IR-O-U-0447,Bharathiar University,57.6,40.69,76.94,52.76,17.96,Coimbatore,Tamil Nadu,51.96,76,2025
IR-O-U-0410,Malaviya National Institute of Technology,58.82,45.57,69.93,60.75,4.99,Jaipur,Rajasthan,51.88,77,2025
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,71.66,34.73,55.04,73.95,14.36,Rishikesh,Uttarakhand,51.77,78,2025
IR-O-U-0262,Mahatma Gandhi University,71.2,34.03,71.68,54.33,3.89,Kottayam,Kerala,51.73,79,2025
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,59.3,38.39,68.29,61.88,20.03,Bhubaneswar,Odisha,51.16,80,2025
IR-O-U-0381,Punjab Agricultural University,72.79,37.6,60.95,50.75,6.42,Ludhiana,Punjab,51.03,81,2025
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,61.82,40.52,66.99,58.09,11.05,Kalavakkam,Tamil Nadu,51.01,82,2025
IR-O-U-0523,King George`s Medical University,75.27,30.37,62.46,60.52,7.11,Lucknow,Uttar Pradesh,50.94,83,2025
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,68.47,38.55,61.69,64.26,0.41,Wardha,Maharashtra,50.92,84,2025
IR-O-U-0642,Shiv Nadar University,72.19,26.47,65.82,66.64,13.78,Gautam Buddha Nagar,Uttar Pradesh,50.8,85,2025
IR-O-U-0334,Visvesvaraya National Institute of Technology Nagpur,59.65,37.73,69.12,58.36,12.59,Nagpur,Maharashtra,50.14,86,2025
IR-O-U-0195,University of Jammu,71.09,24.66,78.84,52.57,3.52,Jammu,Jammu and Kashmir,50.11,87,2025
IR-O-U-0485,Tamil Nadu Agricultural University,73.14,19.42,78.02,59.08,7.45,Coimbatore,Tamil Nadu,50.03,88,2025
IR-O-U-0014,International Institute of Information Technology Hyderabad,68.83,34.96,52.52,63.68,19.0,Hyderabad,Telangana,49.91,89,2025
IR-O-U-0446,Bharath Institute of Higher Education & Research,71.35,21.13,70.62,71.43,8.46,Chennai,Tamil Nadu,49.85,90,2025
IR-O-U-0323,Savitribai Phule Pune University,51.46,39.42,79.4,50.16,16.61,Pune,Maharashtra,49.83,91,2025
IR-O-U-0318,University of Mumbai,64.43,19.54,88.25,58.88,10.73,Mumbai,Maharashtra,49.8,92,2025
IR-O-U-0474,Sathyabama Institute of Science and Technology,61.34,31.31,68.96,72.96,9.13,Chennai,Tamil Nadu,49.79,93,2025
IR-O-U-0200,Sher-e-Kashmir University of Agricultural Science and Technology of Kashmir,71.11,26.15,73.3,57.54,1.6,Srinagar,Jammu and Kashmir,49.75,94,2025
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,72.53,26.72,65.25,64.41,3.89,Mumbai,Maharashtra,49.66,95,2025
IR-O-U-0217,Christ University,56.19,28.34,65.44,74.23,37.84,Bengaluru,Karnataka,49.65,96,2025
IR-O-U-0055,National Institute of Technology Silchar,53.21,45.07,70.76,54.17,4.63,Silchar,Assam,49.51,97,2025
IR-O-U-0749,Manipal University Jaipur,63.48,33.8,64.04,66.76,7.11,Jaipur,Rajasthan,49.38,98,2025
IR-O-U-0739,Madan Mohan Malaviya University of Technology,67.91,18.82,70.37,71.73,18.48,Gorakhpur,Uttar Pradesh,49.11,99,2025
IR-O-U-0688,All India Institute of Medical Sciences Bhubaneswar,69.14,25.45,58.25,69.89,20.28,Khordha,Odisha,49.04,100,2025
